date,ticker,side,quantity,reference_price,executed_price,notional,transaction_cost,slippage_cost,cash_after
2017-06-01,MCD,SELL,12,123.29478454589844,123.27012558898926,1479.2415070678712,0.7396207535339355,0.29590748291013824,88550.28967894538
2017-06-01,TSLA,SELL,41,22.691333770751953,22.686795503997804,930.1586156639099,0.465079307831955,0.18606893692013315,89479.98321530146
2017-06-01,UNH,SELL,119,154.14881896972656,154.11798920593262,18340.04071550598,9.17002035775299,3.668741891479584,107810.85391044969
2017-06-01,AMZN,BUY,360,49.79750061035156,49.807460110473635,17930.68563977051,8.965342819885254,3.5854200439459305,89871.2029278593
2017-06-01,AVGO,BUY,984,18.222843170166016,18.22648773880005,17934.86393497925,8.967431967489626,3.58625553588908,71927.37156091255
2017-06-01,COST,BUY,112,160.13853454589844,160.17056225280763,17939.102972314453,8.969551486157227,3.5871031738292913,53979.29903711194
2017-06-01,GOOGL,BUY,366,48.98018264770508,48.989978684234615,17930.332198429867,8.965166099214933,3.5853493698103307,36040.001672582854
2017-06-01,NFLX,BUY,1100,16.298999786376953,16.302259586334227,17932.48554496765,8.966242772483826,3.5857799530010226,18098.54988484272
2017-06-01,NVDA,BUY,5041,3.559058427810669,3.559770239496231,17944.8017773005,8.97240088865025,3.588242706919175,144.77570665356689
2017-07-03,AAPL,SELL,505,33.264625549316406,33.257972624206545,16795.276175224306,8.397638087612153,3.35972718048005,16931.65424379026
2017-07-03,ADBE,SELL,3,138.41000366210938,138.38232166137695,415.1469649841308,0.20757348249206542,0.08304600219727831,17346.593635291898
2017-07-03,AMZN,SELL,360,47.68299865722656,47.673462057495115,17162.446340698243,8.581223170349121,3.4331759033210574,34500.45875281979
2017-07-03,AVGO,SELL,28,17.923664093017578,17.920079360198976,501.76222208557135,0.2508811110427857,0.10037251892086374,35001.97009379432
2017-07-03,COST,SELL,112,140.80274963378906,140.7745890838623,15766.753977392578,7.8833769886962894,3.1539815917963097,50760.8406941982
2017-07-03,GOOGL,SELL,366,45.56892776489258,45.5598139793396,16674.891916438293,8.337445958219147,3.3356455123894335,67427.39516467828
2017-07-03,MCD,SELL,7,123.38375854492188,123.3590817932129,863.5135725524902,0.4317567862762451,0.17273726196286532,68290.4769804445
2017-07-03,NFLX,SELL,1100,14.616999626159668,14.614076226234436,16075.48384885788,8.03774192442894,3.2157399177547674,84357.92308737795
2017-07-03,NVDA,SELL,49,3.4350481033325195,3.434361093711853,168.2836935918808,0.0841418467959404,0.033663471412662904,84526.12263912303
2017-07-03,TSLA,SELL,61,23.507999420166016,23.503297820281983,1433.701167037201,0.7168505835186005,0.2867975929260105,85959.10695557672
2017-07-03,ABBV,BUY,346,49.459800720214844,49.46969268035888,17116.513667404175,8.558256833702087,3.4226182098373528,68834.03503133883
2017-07-03,ABT,BUY,417,41.1202507019043,41.128474752044674,17150.57397160263,8.575286985801315,3.429428908537382,51674.88577275041
2017-07-03,META,BUY,116,147.13787841796875,147.16730599365235,17071.407495263673,8.535703747631837,3.4135987792974447,34594.9425737391
2017-07-03,ORCL,BUY,398,43.03077697753906,43.03938313293457,17129.67448690796,8.56483724345398,3.4252498474109103,17456.703249587685
2017-07-03,TMO,BUY,100,170.15419006347656,170.18822090148925,17018.822090148926,8.509411045074463,3.4030838012682807,429.37174839368527
2017-08-01,ABBV,SELL,346,48.498626708984375,48.48892698364258,16777.168736340333,8.388584368170166,3.3561049682616755,17198.151900365847
2017-08-01,ADBE,SELL,2,147.36000061035156,147.3305286102295,294.661057220459,0.1473305286102295,0.05894400024413926,17492.665627057697
2017-08-01,AVGO,SELL,36,19.376995086669922,19.37311968765259,697.4323087554933,0.3487161543777466,0.13951436462394895,18189.749219658814
2017-08-01,META,SELL,11,168.38133239746094,168.34765613098145,1851.824217440796,0.9259121087203981,0.37043893127437855,20040.64752499089
2017-08-01,NVDA,SELL,595,4.055344104766846,4.054533035945893,2412.447156387806,1.206223578193903,0.4825859484670669,22451.8884578005
2017-08-01,TMO,SELL,100,171.18829345703125,171.15405579833984,17115.405579833983,8.557702789916991,3.4237658691409933,39558.736334844565
2017-08-01,TSLA,SELL,729,21.30466651916504,21.300405585861206,15527.995672092818,7.76399783604641,3.106220378494122,55078.968009101336
2017-08-01,ABT,BUY,10,41.7213249206543,41.72966918563843,417.2966918563843,0.20864834592819215,0.08344264984131655,54661.462668899025
2017-08-01,AMD,BUY,1300,13.710000038146973,13.712742038154602,17826.564649600983,8.913282324800491,3.56460000991774,36825.984736973245
2017-08-01,CAT,BUY,190,93.82296752929688,93.84173212280274,17829.92910333252,8.914964551666259,3.5652727661141626,18987.140669089058
2017-08-01,MCD,BUY,5,124.62971496582031,124.65464090881348,623.2732045440674,0.3116366022720337,0.12462971496582043,18363.555827942717
2017-08-01,NFLX,BUY,979,18.202999114990234,18.20663971481323,17824.300280802156,8.912150140401078,3.5641472267144145,530.3433970001606
2017-08-01,ORCL,BUY,8,43.89313888549805,43.901917513275144,351.21534010620115,0.17560767005310057,0.07022902221677896,178.95244922390634
2017-09-01,ABT,SELL,427,43.44449234008789,43.435803441619875,18547.088069571688,9.273544034785845,3.7101596458427437,18716.76697476081
2017-09-01,ADBE,SELL,4,155.05999755859375,155.02898555908203,620.1159422363281,0.3100579711181641,0.12404799804687627,19336.57285902602
2017-09-01,AMD,SELL,1300,13.1899995803833,13.187361580467224,17143.57005460739,8.571785027303696,3.4293998909001644,36471.571128606105
2017-09-01,AVGO,SELL,920,19.71555519104004,19.71161208000183,18134.683113601684,9.067341556800843,3.6276621551509436,54597.18690065099
2017-09-01,CAT,SELL,6,98.12007904052734,98.10045502471924,588.6027301483155,0.2943013650741577,0.11774409484863213,55185.49532943423
2017-09-01,MCD,SELL,4,130.065185546875,130.03917250976562,520.1566900390625,0.26007834501953125,0.10405214843751764,55705.39194112827
2017-09-01,NFLX,SELL,979,17.474000930786133,17.470506130599976,17103.625501857376,8.551812750928688,3.4214093822479192,72800.46563023471
2017-09-01,NVDA,SELL,82,4.206230163574219,4.205388917541504,344.8418912384033,0.17242094561920165,0.06898217468259027,73145.13510052749
2017-09-01,ABBV,BUY,349,51.97166061401367,51.98205494613647,18141.73717620163,9.070868588100815,3.6276219108572576,54994.32705573776
2017-09-01,META,BUY,1,170.52255249023438,170.55665700073243,170.55665700073243,0.08527832850036622,0.03410451049805374,54823.68512040853
2017-09-01,ORCL,BUY,3,44.295650482177734,44.30450961227417,132.9135288368225,0.06645676441841125,0.026577390289297398,54690.70513480729
2017-09-01,TMO,BUY,100,181.46133422851562,181.49762649536132,18149.762649536133,9.074881324768066,3.6292266845691756,36531.86760394639
2017-09-01,TSLA,BUY,766,23.69333267211914,23.698071338653563,18152.72264540863,9.076361322704315,3.629818565367259,18370.068597215057
2017-09-01,UNH,BUY,105,172.1704864501953,172.20492054748536,18081.51665748596,9.04075832874298,3.61558021545477,279.51118140035396
2017-10-02,ABBV,SELL,53,62.28744125366211,62.27498376541138,3300.574139566803,1.6502870697834013,0.6602468772887846,3578.4350338973736
2017-10-02,ADBE,SELL,117,147.94000244140625,147.91041444091798,17305.518489587404,8.652759244793703,3.46179605712814,20875.300764239986
2017-10-02,CAT,SELL,6,103.46244049072266,103.44174800262451,620.650488015747,0.31032524400787354,0.12415492858889365,21495.640927011726
2017-10-02,MCD,SELL,139,127.74566650390625,127.72011737060546,17753.09631451416,8.87654815725708,3.5513295288091626,39239.86069336863
2017-10-02,NVDA,SELL,138,4.416958332061768,4.416074940395355,609.418341774559,0.3047091708872795,0.12190804996487792,39848.9743259723
2017-10-02,ORCL,SELL,409,42.70305252075195,42.694511910247805,17462.055371291353,8.731027685645676,3.493109696196761,57302.29866957801
2017-10-02,TMO,SELL,2,187.01266479492188,186.97526226196288,373.95052452392576,0.18697526226196287,0.0748050659179853,57676.062218839674
2017-10-02,TSLA,SELL,766,22.768667221069336,22.764113487625124,17437.310931520846,8.718655465760422,3.488159818266098,75104.65449489476
2017-10-02,UNH,SELL,105,170.8252716064453,170.79110655212403,17933.066187973025,8.966533093986511,3.5873307037341817,93028.7541497738
2017-10-02,ABT,BUY,404,45.56664276123047,45.575756089782715,18412.605460272218,9.206302730136109,3.681784735107385,74606.94238677144
2017-10-02,CVX,BUY,230,80.13243103027344,80.1484575164795,18434.145228790283,9.217072614395141,3.686091827393483,56163.58008536676
2017-10-02,MA,BUY,136,134.75570678710938,134.7826579284668,18330.441478271485,9.165220739135743,3.6653552246084473,37823.97338635614
2017-10-02,META,BUY,3,167.99473571777344,168.028334664917,504.085003994751,0.2520425019973755,0.1007968414306788,37319.6363398594
2017-10-02,NFLX,BUY,1042,17.701000213623047,17.70454041366577,18448.131111039733,9.224065555519866,3.6888884445191437,18862.281163264142
2017-10-02,TXN,BUY,263,70.00049591064453,70.01449600982666,18413.81245058441,9.206906225292204,3.6820260848993343,439.2618064544404
2017-11-01,ABT,SELL,404,46.062496185302734,46.053283686065676,18605.526609170534,9.302763304585268,3.7218496917716664,19035.48565232039
2017-11-01,CAT,SELL,6,113.73475646972656,113.71200951843262,682.2720571105957,0.34113602855529784,0.136481707763636,19717.41657340243
2017-11-01,CVX,SELL,230,79.08838653564453,79.0725688583374,18186.690837417602,9.0933454187088,3.6380657806390104,37895.01406540132
2017-11-01,META,SELL,109,181.0699005126953,181.03368653259278,19732.671832052612,9.866335916026307,3.9473238311758507,57617.81956153791
2017-11-01,NFLX,SELL,53,19.799999237060547,19.796039237213137,1049.1900795722963,0.5245950397861481,0.20987999191274298,58666.48504607042
2017-11-01,NVDA,SELL,345,5.112814426422119,5.111791863536835,1763.568192920208,0.881784096460104,0.352784195422986,60429.17145489417
2017-11-01,TMO,SELL,98,189.60009765625,189.56217763671876,18577.09340839844,9.28854670419922,3.716161914061729,78996.9763165884
2017-11-01,TXN,SELL,5,75.71343994140625,75.69829725341798,378.4914862670899,0.18924574313354495,0.07571343994136726,79375.27855711237
2017-11-01,ABBV,BUY,9,64.14447021484375,64.15729910888672,577.4156919799805,0.2887078459899903,0.11546004638671548,78797.57415728639
2017-11-01,ADBE,BUY,111,176.25,176.28525,19567.66275,9.783831375,3.9127499999989652,59220.12757591139
2017-11-01,AMZN,BUY,355,55.183998107910156,55.195034907531735,19594.237392173767,9.797118696086883,3.918063865660386,39616.09306504154
2017-11-01,CRM,BUY,195,100.2162094116211,100.23625265350341,19546.069267433166,9.773034633716582,3.9084321670523536,20060.250762974658
2017-11-01,MA,BUY,2,141.6929473876953,141.72128597717284,283.4425719543457,0.14172128597717282,0.05667717895505575,19776.666469734337
2017-11-01,MSFT,BUY,259,75.64057159423828,75.65569970855712,19594.826224516295,9.797413112258146,3.9181816085799,172.04283210578433
2017-12-01,ABBV,SELL,10,66.83683013916016,66.82346277313232,668.2346277313231,0.33411731386566157,0.1336736602783617,839.9433425232418
2017-12-01,ADBE,SELL,1,179.52000427246094,179.48410027160645,179.48410027160645,0.08974205013580322,0.03590400085448664,1019.3377007447124
2017-12-01,AMZN,SELL,355,58.11750030517578,58.10587680511475,20627.586265815735,10.313793132907868,4.1263425216672545,21636.61017342754
2017-12-01,CAT,SELL,5,118.09925079345703,118.07563094329834,590.3781547164917,0.29518907735824584,0.1180992507934775,22226.693139066672
2017-12-01,CRM,SELL,195,102.06423950195312,102.04382665405274,19898.546197540283,9.949273098770142,3.9805053405757462,42115.29006350819
2017-12-01,MA,SELL,138,142.45431518554688,142.42582432250978,19654.76375650635,9.827381878253174,3.9317390991187153,61760.226438136284
2017-12-01,MSFT,SELL,259,77.00749206542969,76.9920905670166,19940.9514568573,9.97047572842865,3.9889880889887337,81691.20741926515
2017-12-01,NFLX,SELL,989,18.68199920654297,18.67826280670166,18472.801915827942,9.23640095791397,3.6952994430540755,100154.77293413518
2017-12-01,TXN,SELL,258,76.36566162109375,76.35038848876954,19698.40023010254,9.84920011505127,3.9404681396463843,119843.32396412267
2017-12-01,BAC,BUY,858,23.03462028503418,23.039227209091187,19767.65694540024,9.883828472700118,3.952740840912597,100065.78319024973
2017-12-01,HD,BUY,135,146.4698944091797,146.49918838806153,19777.390432388307,9.888695216194153,3.954687149048226,80278.50406264522
2017-12-01,JPM,BUY,238,83.01274108886719,83.02934363708496,19760.98378562622,9.88049189281311,3.9514064758306517,60507.639785126186
2017-12-01,NVDA,BUY,220,4.881292819976807,4.882269078540802,1074.0991972789766,0.5370495986394882,0.21477688407903983,59433.00353824857
2017-12-01,QCOM,BUY,375,52.653560638427734,52.66409135055542,19749.034256458282,9.874517128229142,3.949017047880865,39674.09476466206
2017-12-01,UNH,BUY,100,196.87274169921875,196.9121162475586,19691.21162475586,9.84560581237793,3.9374548339850435,19973.037534093826
2017-12-01,WMT,BUY,700,28.22135353088379,28.226997801589967,19758.898461112978,9.87944923055649,3.950989494324375,204.2596237502912
2018-01-02,ADBE,SELL,110,177.6999969482422,177.66445694885255,19543.09026437378,9.771545132186889,3.9093999328605378,19737.578342991885
2018-01-02,BAC,SELL,32,24.510147094726562,24.50524506530762,784.1678420898438,0.3920839210449219,0.1568649414061838,20521.354101160683
2018-01-02,CAT,SELL,13,131.05075073242188,131.0245405822754,1703.3190275695802,0.85165951378479,0.3407319519042744,22223.821469216477
2018-01-02,HD,SELL,3,152.64794921875,152.61741962890625,457.85225888671874,0.22892612944335938,0.09158876953125628,22681.44480197375
2018-01-02,JPM,SELL,238,85.5160140991211,85.49891089630127,20348.740793319703,10.174370396659851,4.070562271118462,43020.01122489679
2018-01-02,NVDA,SELL,4052,4.922529697418213,4.921545191478729,19942.10111587181,9.971050557935904,3.989218066789004,62952.14129021067
2018-01-02,QCOM,SELL,375,52.42041015625,52.40992607421875,19653.722277832032,9.826861138916016,3.9315307617178163,82596.03670690377
2018-01-02,UNH,SELL,100,191.993896484375,191.95549770507813,19195.549770507812,9.597774885253907,3.8398779296869634,101781.98870252633
2018-01-02,ABBV,BUY,1,68.28710174560547,68.30075916595459,68.30075916595459,0.03415037958297729,0.01365742034911932,101713.6537929808
2018-01-02,ACN,BUY,151,133.9476318359375,133.9744213623047,20230.13762570801,10.115068812854005,4.045218481446597,81473.40109845993
2018-01-02,COP,BUY,485,41.763912200927734,41.77226498336792,20259.54851693344,10.12977425846672,4.0510994834892955,61203.72280726802
2018-01-02,LOW,BUY,260,77.84142303466797,77.8569913192749,20242.817743011474,10.121408871505738,4.047753997801351,40950.78365538504
2018-01-02,MSFT,BUY,258,78.552001953125,78.56771235351562,20270.46978720703,10.135234893603513,4.053283300779185,20670.17863328441
2018-01-02,TXN,BUY,244,82.95867156982422,82.97526330413818,20245.964246209714,10.122982123104856,4.0483831726068615,414.09140495158863
2018-01-02,WMT,BUY,5,28.73145866394043,28.737204955673217,143.6860247783661,0.07184301238918304,0.02873145866393756,270.3335371608333
2018-02-01,ABBV,SELL,26,81.30786895751953,81.29160738372804,2113.581791976929,1.0567908959884644,0.42280091857890056,2382.8585382417737
2018-02-01,ACN,SELL,151,139.7115936279297,139.6836513092041,21092.23134768982,10.546115673844909,4.219290127564534,23464.543770257747
2018-02-01,BAC,SELL,826,26.64146614074707,26.63613784751892,22001.449862050627,11.000724931025314,4.401170206451702,45454.99290737735
2018-02-01,COP,SELL,485,44.80636978149414,44.797408507537845,21726.743126155856,10.863371563077928,4.346217868803173,67170.87266197013
2018-02-01,LOW,SELL,12,88.57974243164062,88.5620264831543,1062.7443177978516,0.5313721588989258,0.21259138183592086,68233.08560760909
2018-02-01,MSFT,SELL,258,86.14674377441406,86.12951442565918,22221.414721820067,11.110707360910034,4.44517197875939,90443.38962206824
2018-02-01,TXN,SELL,244,86.98145294189453,86.96405665130615,21219.2298229187,10.60961491145935,4.244694903564664,111652.00983007548
2018-02-01,ADBE,BUY,110,199.3800048828125,199.41988088378906,21936.186897216798,10.9680934486084,4.386360107421865,89704.85483941007
2018-02-01,AMZN,BUY,316,69.5,69.51389999999999,21966.392399999997,10.983196199999998,4.392399999997622,67727.47924321007
2018-02-01,CAT,BUY,7,136.0186004638672,136.04580418395994,952.3206292877196,0.47616031464385977,0.19042604064929947,66774.6824536077
2018-02-01,CSCO,BUY,673,32.602027893066406,32.60854829864502,21945.553004988098,10.972776502494048,4.388232954406249,44818.15667211711
2018-02-01,HD,BUY,3,162.28433227539062,162.3167891418457,486.95036742553714,0.24347518371276855,0.09737059936523451,44330.96282950786
2018-02-01,NFLX,BUY,828,26.506999969482422,26.51230136947632,21952.185533926393,10.976092766963196,4.389559194946628,22367.801202814502
2018-02-01,NVDA,BUY,3699,5.938642978668213,5.939830707263947,21971.43378616934,10.98571689308467,4.393408075619306,385.38169975208075
2018-02-01,WMT,BUY,9,30.75101089477539,30.757161096954345,276.8144498725891,0.13840722493629457,0.055351819610589104,108.42884265455535
2018-03-01,ABBV,SELL,2,79.56066131591797,79.54474918365479,159.08949836730957,0.07954474918365478,0.03182426452636378,267.43879627268126
2018-03-01,ADBE,SELL,7,206.02999877929688,205.98879277954103,1441.9215494567873,0.7209607747283936,0.28844199829092076,1708.63938495474
2018-03-01,AMZN,SELL,31,74.67250061035156,74.6575661102295,2314.384549417114,1.1571922747085572,0.4629695037840662,4021.866742097146
2018-03-01,CSCO,SELL,51,34.243858337402344,34.237009565734866,1746.0874878524783,0.8730437439262391,0.3492873550413833,5767.081186205698
2018-03-01,HD,SELL,135,145.83673095703125,145.80756361083985,19684.02108746338,9.842010543731691,3.937591735839021,25441.260263125347
2018-03-01,LOW,SELL,248,75.01901245117188,75.00400864868165,18600.99414487305,9.300497072436524,3.72094301757636,44032.953910925964
2018-03-01,NFLX,SELL,94,29.038999557495117,29.03319175758362,2729.12002521286,1.3645600126064301,0.5459331916807955,46760.709376126215
2018-03-01,WMT,SELL,714,25.96000862121582,25.954816619491577,18531.739066316986,9.265869533158492,3.707089231109542,65283.18257291004
2018-03-01,BAC,BUY,823,25.902162551879883,25.907342984390258,21321.74327615318,10.66087163807659,4.263495956038835,43950.778425118784
2018-03-01,CAT,BUY,8,125.94963836669922,125.97482829437256,1007.7986263549805,0.5038993131774903,0.2015194213867062,42942.47589945063
2018-03-01,JPM,BUY,236,90.3252944946289,90.34335955352783,21321.03285463257,10.660516427316283,4.263353900146683,21610.78252839074
2018-03-01,MA,BUY,128,165.36378479003906,165.39685754699707,21170.797766015625,10.585398883007812,4.233312890624802,429.3993634921062
2018-03-01,NVDA,BUY,18,5.737502574920654,5.738650075435638,103.29570135784148,0.051647850678920734,0.020655009269706426,326.0520142835858
2018-04-02,ABBV,SELL,268,63.919700622558594,63.90691668243409,17127.053670892336,8.563526835446167,3.426095953367849,17444.542158340475
2018-04-02,ADBE,SELL,9,212.27999877929688,212.23754277954103,1910.1378850158692,0.9550689425079346,0.3821039978026022,19353.724974413835
2018-04-02,BAC,SELL,823,24.116661071777344,24.11183773956299,19844.04245966034,9.92202122983017,3.9696024124131988,39187.84541284434
2018-04-02,CAT,SELL,169,120.63439178466797,120.61026490631104,20383.134769166565,10.191567384583282,4.077442442320148,59560.78861462632
2018-04-02,JPM,SELL,236,85.88188934326172,85.86471296539307,20264.072259832763,10.132036129916381,4.053625177001663,79814.72883832917
2018-04-02,MA,SELL,6,163.5623321533203,163.52961968688965,981.1777181213379,0.49058885906066896,0.19627479858399965,80795.41596759146
2018-04-02,NFLX,SELL,17,28.02899932861328,28.023393528747558,476.39768998870846,0.23819884499435426,0.09529859771729221,81271.57545873517
2018-04-02,NVDA,SELL,35,5.461756229400635,5.4606638781547545,191.12323573541642,0.09556161786770821,0.03823229360580882,81462.60313285272
2018-04-02,AMZN,BUY,8,68.59950256347656,68.61322246398926,548.9057797119141,0.274452889855957,0.10975920410157869,80913.42290025095
2018-04-02,COP,BUY,456,44.09114456176758,44.09996279067993,20109.58303255005,10.054791516275026,4.021112384033302,60793.78507618463
2018-04-02,CRM,BUY,177,113.33917999267578,113.36184782867431,20065.047065675353,10.032523532837676,4.012206971740312,40718.70548697644
2018-04-02,CSCO,BUY,5,32.06257629394531,32.0689888092041,160.3449440460205,0.08017247202301024,0.032062576293938605,40558.28037045839
2018-04-02,MSFT,BUY,247,81.28086853027344,81.29712470397949,20080.389801882935,10.040194900941467,4.015274905395401,20467.850373674515
2018-04-02,NKE,BUY,351,57.154056549072266,57.16548736038208,20065.08606349411,10.032543031747053,4.012214769744965,392.73176714865986
2018-05-01,AMZN,SELL,18,79.11299896240234,79.09717636260987,1423.7491745269776,0.7118745872634888,0.28480679626449046,1815.769067088374
2018-05-01,COP,SELL,20,49.87485885620117,49.864883884429936,997.2976776885987,0.4986488388442994,0.1994994354247126,2812.5680959381284
2018-05-01,CSCO,SELL,11,35.33089828491211,35.32383210525513,388.5621531578064,0.19428107657890317,0.07772797622678951,3200.935968019356
2018-05-01,MSFT,SELL,247,87.23091888427734,87.21347270050049,21541.727757023622,10.770863878511811,4.30920739288311,24731.892861164466
2018-05-01,NFLX,SELL,22,31.329999923706055,31.323733923721313,689.1221463218689,0.34456107316093443,0.1378519996643064,25420.670446413173
2018-05-01,NVDA,SELL,3682,5.612231254577637,5.611108808326721,20660.102632258986,10.330051316129493,4.132847095872133,46070.44302735603
2018-05-01,ADBE,BUY,3,224.0800018310547,224.1248178314209,672.3744534942628,0.33618722674713136,0.13444800109863309,45397.73238663502
2018-05-01,COST,BUY,123,175.79750061035156,175.83266011047363,21627.417193588255,10.813708596794127,4.3246185150137535,23759.50148444997
2018-05-01,CRM,BUY,3,121.01634979248047,121.04055306243896,363.1216591873169,0.18156082959365843,0.07260980987547327,23396.19826443306
2018-05-01,MA,BUY,4,172.05177307128906,172.08618342590333,688.3447337036133,0.34417236685180663,0.1376414184570649,22707.509358362597
2018-05-01,NKE,BUY,8,60.7016716003418,60.71381193466186,485.7104954772949,0.24285524773864745,0.09712267456052359,22221.556007637562
2018-05-01,V,BUY,181,120.12251281738281,120.14653731994629,21746.52325491028,10.87326162745514,4.348434963989476,464.1594910998283
2018-06-01,ADBE,SELL,6,251.30999755859375,251.25973555908203,1507.5584133544921,0.7537792066772461,0.3015719970703117,1970.964125247643
2018-06-01,COST,SELL,123,176.83042907714844,176.795062991333,21745.79274793396,10.872896373966979,4.3500285552991045,23705.883976807636
2018-06-01,CRM,SELL,1,128.30032348632812,128.27466342163086,128.27466342163086,0.06413733171081543,0.025660064697262897,23834.094502897555
2018-06-01,CSCO,SELL,616,34.408817291259766,34.40193552780151,21191.59228512573,10.595796142562866,4.239166290283833,45015.09099188072
2018-06-01,MA,SELL,3,186.48406982421875,186.4467730102539,559.3403190307617,0.2796701595153809,0.11189044189453057,45574.15164075197
2018-06-01,NFLX,SELL,56,35.99300003051758,35.98580143051147,2015.2048801086426,1.0076024400543213,0.4031216003419331,47588.348918420554
2018-06-01,NKE,SELL,5,65.0365982055664,65.02359088592529,325.1179544296264,0.16255897721481322,0.06503659820559449,47913.30431387296
2018-06-01,V,SELL,181,123.46708679199219,123.4423933746338,22343.073200808718,11.171536600404359,4.469508541869018,70245.20597808127
2018-06-01,AMD,BUY,1599,14.399999618530273,14.40287961845398,23030.204509907915,11.515102254953957,4.605119878006818,47203.486365918405
2018-06-01,AMZN,BUY,5,82.0770034790039,82.09341887969971,410.46709439849855,0.20523354719924927,0.08207700347902858,46792.814037972705
2018-06-01,COP,BUY,6,52.047027587890625,52.0574369934082,312.3446219604492,0.15617231098022463,0.06245643310546711,46480.313243701275
2018-06-01,LOW,BUY,280,82.1303482055664,82.14677427520752,23001.096797058104,11.500548398529052,4.599299499511744,23467.71589824464
2018-06-01,NVDA,BUY,3616,6.369274139404297,6.370547994232178,23035.901547143556,11.517950773571778,4.60625905761691,420.2964003275156
2018-07-02,AMD,SELL,40,15.15999984741211,15.156967847442628,606.2787138977051,0.3031393569488525,0.12127999877925788,1026.2719748682719
2018-07-02,AMZN,SELL,5,85.68900299072266,85.6718651901245,428.3593259506225,0.21417966297531124,0.08568900299074755,1454.4171211559192
2018-07-02,CRM,SELL,8,138.0417938232422,138.01418546447755,1104.1134837158204,0.5520567418579102,0.22086687011710637,2557.9785481298813
2018-07-02,LOW,SELL,280,81.3076171875,81.29135566406251,22761.579585937503,11.380789792968752,4.553226562497912,25308.177344274416
2018-07-02,NFLX,SELL,46,39.81800079345703,39.81003719329834,1831.2617108917239,0.915630855445862,0.3663256072997001,27138.523424310693
2018-07-02,NKE,SELL,17,70.03319549560547,70.01918885650635,1190.326210560608,0.595163105280304,0.2381128646850783,28328.25447176602
2018-07-02,NVDA,SELL,3616,5.98902702331543,5.987829217910766,21651.990451965332,10.825995225982666,4.3312643432624895,49969.41892850537
2018-07-02,ADBE,BUY,6,243.25999450683594,243.3086465057373,1459.8518790344237,0.729925939517212,0.29191199340817775,48508.83712353143
2018-07-02,COP,BUY,10,52.27568435668945,52.28613949356079,522.8613949356079,0.26143069746780395,0.10455136871335924,47985.71429789836
2018-07-02,MA,BUY,2,188.6794891357422,188.71722503356932,377.43445006713864,0.18871722503356933,0.07547179565426632,47608.09113060619
2018-07-02,META,BUY,120,195.64195251464844,195.68108090515136,23481.729708618164,11.740864854309082,4.695406860350886,24114.620557133716
2018-07-02,TSLA,BUY,1058,22.33799934387207,22.342466943740845,23638.330026477815,11.819165013238907,4.726720661164052,464.4713656426611
2018-08-01,ADBE,SELL,3,248.00999450683594,247.96039250793459,743.8811775238038,0.3719405887619019,0.1488059967040556,1207.980602577703
2018-08-01,AMD,SELL,287,18.479999542236328,18.47630354232788,5302.699116648101,2.6513495583240507,1.0607519737245887,6508.02836966748
2018-08-01,AMZN,SELL,14,89.8584976196289,89.84052592010498,1257.7673628814698,0.6288836814407349,0.2516037933349651,7765.166848867509
2018-08-01,COP,SELL,25,54.95452117919922,54.94353027496338,1373.5882568740844,0.6867941284370422,0.27477260589598984,9138.068311613157
2018-08-01,MA,SELL,125,192.29061889648438,192.25216077270508,24031.520096588134,12.015760048294068,4.807265472411615,33157.572648153
2018-08-01,META,SELL,120,170.15574645996094,170.12171531066895,20414.605837280273,10.207302918640137,4.08373791503891,53561.97118251464
2018-08-01,NFLX,SELL,593,33.8380012512207,33.83123365097046,20061.921555025485,10.030960777512743,4.013186948393724,73613.86177676261
2018-08-01,NKE,SELL,337,69.3092041015625,69.29534226074219,23352.53034187012,11.676265170935059,4.671440356444975,96954.71585346179
2018-08-01,TSLA,SELL,1058,20.055999755859375,20.051988555908203,21215.00389215088,10.60750194607544,4.243849548340265,118159.11224366659
2018-08-01,CRM,BUY,2,135.3385772705078,135.36564498596192,270.73128997192384,0.13536564498596193,0.05413543090821804,117888.24558804969
2018-08-01,LLY,BUY,265,88.42764282226562,88.44532835083008,23438.01201296997,11.719006006484985,4.68666506958094,94438.51456907323
2018-08-01,MRK,BUY,480,48.901519775390625,48.9113000793457,23477.424038085937,11.73871201904297,4.694545898436218,70949.35181896825
2018-08-01,MSFT,BUY,239,98.01142120361328,98.031023487854,23429.414613597106,11.714707306798553,4.684945933531807,47508.22249806435
2018-08-01,QCOM,BUY,445,52.72627258300781,52.73681783752441,23467.883937698363,11.733941968849182,4.692638259887119,24028.604618397138
2018-08-01,TMO,BUY,102,228.92083740234375,228.9666215698242,23354.59540012207,11.677297700061034,4.669985083007191,662.3319205750049
2018-09-04,ADBE,SELL,94,266.67999267578125,266.6266566772461,25062.905727661135,12.531452863830566,5.01358386230379,25712.70619537231
2018-09-04,AMD,SELL,341,28.059999465942383,28.054387466049196,9566.546125922776,4.7832730629613875,1.913691963576749,35274.469048232124
2018-09-04,AMZN,SELL,5,101.97550201416016,101.95510691375732,509.7755345687866,0.2548877672843933,0.10197550201418437,35783.989695033626
2018-09-04,MSFT,SELL,239,103.41542053222656,103.39473744812013,24711.34225010071,12.355671125050357,4.943257101438533,60482.976274009285
2018-09-04,QCOM,SELL,445,57.861427307128906,57.84985502166748,25743.18548464203,12.871592742321015,5.149667030334655,86213.29016590898
