date,cash,holdings,total_value,daily_return,cumulative_return
2020-04-20,531.7298142320669,319576.932867527,320108.6626817591,0.00037940660856006225,2.201086626817591
2020-04-21,531.7298142320669,304435.75801563263,304967.4878298647,-0.04730010967228093,2.049674878298647
2020-04-22,531.7298142320669,314364.042388916,314895.7722031481,0.03255522234167518,2.148957722031481
2020-04-23,531.7298142320669,313534.50916957855,314066.23898381065,-0.0026343104371763237,2.1406623898381065
2020-04-24,531.7298142320669,318107.8666038513,318639.5964180834,0.014561760758081688,2.186395964180834
2020-04-27,531.7298142320669,323329.1994667053,323860.9292809374,0.01638632775571036,2.2386092928093744
2020-04-28,531.7298142320669,313843.69386196136,314375.42367619346,-0.02928882352621065,2.1437542367619344
2020-04-29,531.7298142320669,319990.44931316376,320522.17912739585,0.01955227727194586,2.2052217912739587
2020-04-30,531.7298142320669,320127.179913044,320658.90972727607,0.00042658701576425706,2.2065890972727606
2020-05-01,443.28041413171013,305807.4188785553,306250.699292687,-0.0449331361066605,2.06250699292687
2020-05-04,443.28041413171013,313801.09311294556,314244.37352707726,0.02610173381759573,2.142443735270773
2020-05-05,443.28041413171013,317101.3528075218,317544.6332216535,0.010502207748492642,2.175446332216535
2020-05-06,443.28041413171013,319516.58191108704,319959.86232521874,0.007605951576197256,2.1995986232521876
2020-05-07,443.28041413171013,319422.0882835388,319865.3686976705,-0.0002953296293526364,2.198653686976705
2020-05-08,443.28041413171013,323590.3474345207,324033.6278486524,0.013031292408905992,2.240336278486524
2020-05-11,443.28041413171013,329596.5883665085,330039.8687806402,0.01853585682407366,2.300398687806402
2020-05-12,443.28041413171013,323516.087228775,323959.3676429067,-0.018423535193485496,2.239593676429067
2020-05-13,443.28041413171013,320154.44132614136,320597.72174027306,-0.010376751649728955,2.205977217402731
2020-05-14,443.28041413171013,325355.11117601395,325798.39159014565,0.016221792911198074,2.2579839159014563
2020-05-15,443.28041413171013,330217.7452259064,330661.0256400381,0.01492528562267914,2.3066102564003805
2020-05-18,443.28041413171013,331929.3873386383,332372.66775277,0.005176425341991253,2.3237266775277
2020-05-19,443.28041413171013,331332.7578487396,331776.0382628713,-0.00179506183204714,2.3177603826287134
2020-05-20,443.28041413171013,334036.9793777466,334480.2597918783,0.008150743927035409,2.344802597918783
2020-05-21,443.28041413171013,329904.9662218094,330348.2466359411,-0.012353533683895801,2.303482466359411
2020-05-22,443.28041413171013,330809.22460079193,331252.50501492363,0.0027372882653107222,2.3125250501492363
2020-05-26,443.28041413171013,325314.57246780396,325757.85288193566,-0.016587503640887014,2.2575785288193564
2020-05-27,443.28041413171013,325217.21197891235,325660.49239304406,-0.0002988738046688644,2.2566049239304404
2020-05-28,443.28041413171013,324472.20051956177,324915.48093369347,-0.002287693707873628,2.2491548093369347
2020-05-29,443.28041413171013,331933.91701221466,332377.19742634636,0.02296509994294671,2.3237719742634635
2020-06-01,420.35472278510224,334843.9949913025,335264.3497140876,0.008686372922381391,2.352643497140876
2020-06-02,420.35472278510224,335704.90646743774,336125.26119022287,0.002567858696784997,2.361252611902229
2020-06-03,420.35472278510224,334402.05757522583,334822.41229801095,-0.0038760814572476043,2.3482241229801097
2020-06-04,420.35472278510224,330129.9280395508,330550.2827623359,-0.012759389391987952,2.305502827623359
2020-06-05,420.35472278510224,334993.03804397583,335413.39276676095,0.014712164103400927,2.3541339276676094
2020-06-08,420.35472278510224,338093.02952957153,338513.38425235666,0.009242300851568519,2.3851338425235666
2020-06-09,420.35472278510224,344738.50915527344,345158.86387805856,0.01963136447434466,2.4515886387805854
2020-06-10,420.35472278510224,352452.4617996216,352872.8165224067,0.022348991874864277,2.528728165224067
2020-06-11,420.35472278510224,335243.76274490356,335664.1174676887,-0.04876742624810626,2.356641174676887
2020-06-12,420.35472278510224,336962.4639015198,337382.8186243049,0.005120300524174004,2.373828186243049
2020-06-15,420.35472278510224,342197.74158096313,342618.09630374826,0.01551732154230745,2.4261809630374827
2020-06-16,420.35472278510224,350944.6816177368,351365.03634052194,0.025529708241152305,2.5136503634052194
2020-06-17,420.35472278510224,353541.7498321533,353962.10455493844,0.007391367796480308,2.5396210455493846
2020-06-18,420.35472278510224,354580.39220428467,355000.7469270698,0.0029343321185111293,2.5500074692706978
2020-06-19,420.35472278510224,355753.0901489258,356173.4448717109,0.0033033675415956587,2.561734448717109
2020-06-22,420.35472278510224,360772.94078445435,361193.29550723947,0.014093837448596602,2.611932955072395
2020-06-23,420.35472278510224,361860.42988967896,362280.7846124641,0.0030108230655205848,2.622807846124641
2020-06-24,420.35472278510224,353727.0584831238,354147.4132059089,-0.02245046315458199,2.541474132059089
2020-06-25,420.35472278510224,358670.9137611389,359091.26848392404,0.013959879681912701,2.5909126848392403
2020-06-26,420.35472278510224,347200.90256500244,347621.25728778756,-0.031941771362368754,2.4762125728778757
2020-06-29,420.35472278510224,351777.6058540344,352197.96057681955,0.013165775087347509,2.5219796057681956
2020-06-30,420.35472278510224,361603.8842201233,362024.2389429084,0.027899872986191232,2.6202423894290843
2020-07-01,726.5741237243637,368522.4617576599,369249.0358813843,0.019956666325912087,2.692490358813843
2020-07-02,726.5741237243637,372731.63142967224,373458.2055533966,0.011399270581614829,2.734582055533966
2020-07-06,726.5741237243637,385585.8618335724,386312.43595729675,0.03441946170349253,2.8631243595729674
2020-07-07,726.5741237243637,383859.9106941223,384586.4848178467,-0.004467759716751285,2.8458648481784667
2020-07-08,726.5741237243637,389608.32401657104,390334.8981402954,0.014946997747909307,2.9033489814029543
2020-07-09,726.5741237243637,393721.386220932,394447.96034465637,0.010537264856299355,2.9444796034465637
2020-07-10,726.5741237243637,402799.9956378937,403526.56976161804,0.02301598773391822,3.0352656976161807
2020-07-13,726.5741237243637,392447.4878425598,393174.0619662842,-0.025655083385090482,2.931740619662842
2020-07-14,726.5741237243637,396802.9035663605,397529.47769008484,0.011077576435279068,2.9752947769008484
2020-07-15,726.5741237243637,396637.2617816925,397363.83590541687,-0.000416677992360337,2.973638359054169
2020-07-16,726.5741237243637,393098.4190597534,393824.9931834778,-0.008905799678210813,2.9382499318347777
2020-07-17,726.5741237243637,391717.2281150818,392443.80223880615,-0.0035071185642810976,2.9244380223880615
2020-07-20,726.5741237243637,405887.54896354675,406614.1230872711,0.036107898169435604,3.066141230872711
2020-07-21,726.5741237243637,399438.3356323242,400164.9097560486,-0.01586077060544777,3.0016490975604855
2020-07-22,726.5741237243637,402351.76808929443,403078.3422130188,0.007280579545933419,3.030783422130188
2020-07-23,726.5741237243637,389639.5025997162,390366.07672344055,-0.03153795220002187,2.9036607672344057
2020-07-24,726.5741237243637,386842.29412841797,387568.86825214233,-0.007165603360765216,2.875688682521423
2020-07-27,726.5741237243637,397870.90546035767,398597.47958408203,0.02845587516272019,2.9859747958408205
2020-07-28,726.5741237243637,391169.3142967224,391895.8884204468,-0.016812929099872975,2.918958884204468
2020-07-29,726.5741237243637,395260.01786994934,395986.5919936737,0.010438240599345727,2.959865919936737
2020-07-30,726.5741237243637,402639.9486274719,403366.5227511963,0.018636819798283577,3.033665227511963
2020-07-31,726.5741237243637,406335.25149154663,407061.825615271,0.00916115407612561,3.0706182561527102
2020-08-03,458.6447032057913,415328.17737197876,415786.82207518455,0.02143408178039241,3.157868220751846
2020-08-04,458.6447032057913,421468.26343536377,421926.90813856956,0.014767389771373596,3.2192690813856952
2020-08-05,458.6447032057913,424414.6625556946,424873.3072589004,0.006983197950871434,3.248733072589004
2020-08-06,458.6447032057913,426767.32651901245,427225.97122221824,0.005537330595080769,3.2722597122221826
2020-08-07,458.6447032057913,424816.9412651062,425275.585968312,-0.004565231014225457,3.25275585968312
2020-08-10,458.6447032057913,422276.5471191406,422735.1918223464,-0.0059735245327599,3.227351918223464
2020-08-11,458.6447032057913,414656.07766342163,415114.7223666274,-0.018026579293927036,3.151147223666274
2020-08-12,458.6447032057913,432972.5616950989,433431.20639830467,0.0441239085119709,3.334312063983047
2020-08-13,458.6447032057913,434597.41620254517,435056.06090575096,0.003748817536578297,3.35056060905751
2020-08-14,458.6447032057913,435152.2539329529,435610.8986361587,0.0012753246771290971,3.356108986361587
2020-08-17,458.6447032057913,444887.1865310669,445345.8312342727,0.022347770977706904,3.453458312342727
2020-08-18,458.6447032057913,447233.8163871765,447692.4610903823,0.0052692305429378195,3.476924610903823
2020-08-19,458.6447032057913,445805.26206970215,446263.90677290794,-0.0031909277944842662,3.4626390677290795
2020-08-20,458.6447032057913,451164.7129898071,451623.3576930129,0.01200959978784999,3.516233576930129
2020-08-21,458.6447032057913,459641.7302131653,460100.3749163711,0.01877010362497744,3.601003749163711
2020-08-24,458.6447032057913,461751.4619522095,462210.10665541526,0.004585372788334929,3.622101066554152
2020-08-25,458.6447032057913,464154.29710388184,464612.9418070876,0.005198577696752249,3.646129418070876
2020-08-26,458.6447032057913,471657.70515823364,472116.34986143943,0.016149804233105636,3.721163498614394
2020-08-27,458.6447032057913,469596.5442352295,470055.1889384353,-0.004365790177800588,3.7005518893843528
2020-08-28,458.6447032057913,473809.01122665405,474267.65592985984,0.008961643420930976,3.742676559298599
2020-08-31,458.6447032057913,487823.2803916931,488281.9250948989,0.0295492829625128,3.882819250948989
2020-09-01,782.3459552611582,492375.3715791702,493157.7175344314,0.009985609110115812,3.931577175344314
2020-09-02,782.3459552611582,492374.6049566269,493156.95091188804,-1.5545179889997485e-06,3.93156950911888
2020-09-03,782.3459552611582,461722.0982475281,462504.4442027892,-0.06215568218681655,3.6250444420278924
2020-09-04,782.3459552611582,456179.71165561676,456962.0576108779,-0.01198342342734593,3.569620576108779
2020-09-08,782.3459552611582,426834.86015987396,427617.2061151351,-0.0642172605077228,3.2761720611513514
2020-09-09,782.3459552611582,444862.14813899994,445644.4940942611,0.04215753651005372,3.4564449409426112
2020-09-10,782.3459552611582,436744.10004615784,437526.446001419,-0.018216421834945873,3.37526446001419
2020-09-11,782.3459552611582,432743.62563991547,433525.9715951766,-0.009143388800386676,3.335259715951766
2020-09-14,782.3459552611582,444311.9304590225,445094.27641428367,0.026684225576015574,3.4509427641428365
2020-09-15,782.3459552611582,453932.21709537506,454714.5630506362,0.0216140425661151,3.5471456305063622
2020-09-16,782.3459552611582,442829.32416152954,443611.6701167907,-0.024417280280968567,3.436116701167907
2020-09-17,782.3459552611582,436480.75176143646,437263.0977166976,-0.014311103218771715,3.372630977166976
2020-09-18,782.3459552611582,431489.2813529968,432271.627308258,-0.011415256477173896,3.3227162730825794
2020-09-21,782.3459552611582,437632.5897769928,438414.93573225394,0.01421168551415275,3.3841493573225394
2020-09-22,782.3459552611582,441965.05800819397,442747.4039634551,0.009882118235695847,3.427474039634551
2020-09-23,782.3459552611582,424491.9679412842,425274.3138965453,-0.039465144031317734,3.252743138965453
2020-09-24,782.3459552611582,427747.9676141739,428530.31356943503,0.007656234027060949,3.2853031356943507
2020-09-25,782.3459552611582,440981.0320892334,441763.37804449454,0.03088011292558268,3.4176337804449455
2020-09-28,782.3459552611582,450132.93675899506,450915.2827142562,0.020716757261032726,3.509152827142562
2020-09-29,782.3459552611582,451565.3791465759,452347.7251018371,0.0031767439306078504,3.523477251018371
2020-09-30,782.3459552611582,454840.9956150055,455623.34157026664,0.0072413682807670465,3.5562334157026667
2020-10-01,231.9346561121274,463448.50850868225,463680.44316479436,0.01768368926569841,3.6368044316479438
2020-10-02,231.9346561121274,450530.1066093445,450762.0412654566,-0.027860570981093735,3.507620412654566
2020-10-05,231.9346561121274,462794.62912368774,463026.56377979985,0.027208419058339928,3.630265637797999
2020-10-06,231.9346561121274,457741.72744369507,457973.6620998072,-0.01091276845705047,3.579736620998072
2020-10-07,231.9346561121274,468559.8923072815,468791.8269633936,0.023621805703815335,3.6879182696339363
2020-10-08,231.9346561121274,468983.3073425293,469215.2419986414,0.0009032048147905591,3.6921524199864137
2020-10-09,231.9346561121274,472200.4680118561,472432.4026679682,0.006856470935648007,3.7243240266796818
2020-10-12,231.9346561121274,479673.46872520447,479905.4033813166,0.01581813751797312,3.7990540338131655
2020-10-13,231.9346561121274,479859.4668903351,480091.4015464472,0.0003875725587170198,3.800914015464472
2020-10-14,231.9346561121274,478874.20583724976,479106.14049336186,-0.002052236407300012,3.791061404933618
2020-10-15,231.9346561121274,476183.4015007019,476415.336156814,-0.00561630108471789,3.76415336156814
2020-10-16,231.9346561121274,474383.33714675903,474615.27180287114,-0.003778350983542622,3.7461527180287115
2020-10-19,231.9346561121274,467742.5270500183,467974.4617061304,-0.013991985701418685,3.6797446170613037
2020-10-20,231.9346561121274,469845.00918388367,470076.9438399958,0.004492728355731668,3.7007694383999574
2020-10-21,231.9346561121274,466149.5931110382,466381.5277671503,-0.007861300413200656,3.663815277671503
2020-10-22,231.9346561121274,464242.7791919708,464474.71384808293,-0.004088527965926181,3.644747138480829
2020-10-23,231.9346561121274,465799.13355636597,466031.0682124781,0.0033507838381579003,3.6603106821247806
2020-10-26,231.9346561121274,457778.84510040283,458010.77975651494,-0.01720977205817198,3.580107797565149
2020-10-27,231.9346561121274,458678.4657878876,458910.4004439997,0.0019641910785659356,3.5891040044399967
2020-10-28,231.9346561121274,437864.3619823456,438096.2966384577,-0.04535548504763498,3.380962966384577
2020-10-29,231.9346561121274,446502.390789032,446734.3254451441,0.01971719202596911,3.467343254451441
2020-10-30,231.9346561121274,432735.4284439087,432967.3631000208,-0.030816889504528988,3.329673631000208
2020-11-02,456.37321894387696,435997.93168735504,436454.30490629893,0.008053590416866152,3.3645430490629895
2020-11-03,456.37321894387696,448614.65670490265,449071.02992384654,0.028907321741863168,3.490710299238465
2020-11-04,456.37321894387696,454922.8085603714,455379.1817793153,0.01404711378629453,3.5537918177931527
2020-11-05,456.37321894387696,470253.2470035553,470709.6202224992,0.03366521583899118,3.7070962022249923
2020-11-06,456.37321894387696,472518.70545482635,472975.07867377024,0.004812857766111067,3.7297507867377027
2020-11-09,456.37321894387696,464365.3239221573,464821.6971411012,-0.017238501350919533,3.6482169714110118
2020-11-10,456.37321894387696,458135.3155851364,458591.6888040803,-0.013403006734278411,3.5859168880408028
2020-11-11,456.37321894387696,466252.6775407791,466709.050759723,0.017700630329370304,3.66709050759723
2020-11-12,456.37321894387696,461907.70067977905,462364.07389872294,-0.009309819155911336,3.6236407389872296
2020-11-13,456.37321894387696,465932.5029859543,466388.8762048982,0.008704833557325209,3.663888762048982
2020-11-16,456.37321894387696,472660.06717681885,473116.44039576274,0.014424795560323167,3.731164403957627
2020-11-17,456.37321894387696,477484.6719818115,477941.0452007554,0.010197499797210297,3.7794104520075544
2020-11-18,456.37321894387696,476375.9982595444,476832.37147848826,-0.0023196871944770603,3.7683237147848825
2020-11-19,456.37321894387696,479242.2673664093,479698.6405853532,0.006011062331984007,3.7969864058535316
2020-11-20,456.37321894387696,475136.3209438324,475592.6941627763,-0.008559428931394497,3.755926941627763
2020-11-23,456.37321894387696,482214.00593948364,482670.37915842753,0.014881820268729529,3.8267037915842756
2020-11-24,456.37321894387696,490992.2941389084,491448.6673578523,0.018186921299646164,3.914486673578523
2020-11-25,456.37321894387696,490866.1933956146,491322.5666145585,-0.0002565898570275893,3.9132256661455855
2020-11-27,456.37321894387696,491332.99754714966,491789.37076609355,0.0009500971118658885,3.9178937076609355
2020-11-30,456.37321894387696,491116.99461841583,491573.3678373597,-0.0004392183759428514,3.9157336783735976
2020-12-01,461.66297481245056,492299.93785476685,492761.6008295793,0.002417203758305897,3.927616008295793
2020-12-02,461.66297481245056,494087.26791381836,494548.9308886308,0.0036271699256649192,3.945489308886308
2020-12-03,461.66297481245056,496220.93185424805,496682.5948290605,0.0043143636699320975,3.966825948290605
2020-12-04,461.66297481245056,506907.57667922974,507369.2396540422,0.021516044524692246,4.073692396540422
2020-12-07,461.66297481245056,510353.2725906372,510814.93556544965,0.00679129841169912,4.108149355654496
2020-12-08,461.66297481245056,511285.37896728516,511747.0419420976,0.001824743780477256,4.117470419420976
2020-12-09,461.66297481245056,507574.72845077515,508036.3914255876,-0.007250946683400428,4.080363914255876
2020-12-10,461.66297481245056,507021.79121780396,507483.4541926164,-0.0010883811520265851,4.074834541926164
2020-12-11,461.66297481245056,501582.07275009155,502043.735724904,-0.010719006546463183,4.0204373572490395
2020-12-14,461.66297481245056,502468.0563392639,502929.71931407636,0.00176475379758112,4.0292971931407635
2020-12-15,461.66297481245056,510466.1825942993,510927.84556911176,0.015903069450625695,4.1092784556911175
2020-12-16,461.66297481245056,508998.80948638916,509460.4724612016,-0.002871977169840223,4.094604724612016
2020-12-17,461.66297481245056,514312.23850631714,514773.9014811296,0.010429521635425099,4.147739014811296
2020-12-18,461.66297481245056,516310.08625793457,516771.749232747,0.0038810198921683803,4.16771749232747
2020-12-21,461.66297481245056,514452.0398712158,514913.70284602826,-0.0035954875425705524,4.149137028460283
2020-12-22,461.66297481245056,510618.6831855774,511080.34616038983,-0.007444658521322589,4.110803461603898
2020-12-23,461.66297481245056,512136.0860977173,512597.7490725297,0.002969010496176816,4.1259774907252975
2020-12-24,461.66297481245056,513846.47465133667,514308.1376261491,0.0033367071094518863,4.143081376261491
2020-12-28,461.66297481245056,513343.69312286377,513805.3560976762,-0.000977588126047424,4.138053560976762
2020-12-29,461.66297481245056,510581.61307144165,511043.2760462541,-0.0053757323053227335,4.110432760462541
2020-12-30,461.66297481245056,516487.834148407,516949.4971232194,0.011557183811632399,4.1694949712321945
2020-12-31,461.66297481245056,520796.7905845642,521258.45355937665,0.008335352795846074,4.212584535593766
2021-01-04,485.50386382664874,515373.79819488525,515859.3020587119,-0.010357916430509762,4.158593020587118
2021-01-05,485.50386382664874,521931.1700286865,522416.67389251315,0.012711551013293354,4.224166738925131
2021-01-06,485.50386382664874,536986.1499633789,537471.6538272055,0.02881795449314062,4.374716538272056
2021-01-07,485.50386382664874,549004.0442581177,549489.5481219443,0.02236005231003757,4.494895481219443
2021-01-08,485.50386382664874,553264.4426498413,553749.9465136679,0.007753374757144993,4.53749946513668
2021-01-11,485.50386382664874,552018.5070037842,552504.0108676108,-0.0022499968693475703,4.525040108676108
2021-01-12,485.50386382664874,557314.2393035889,557799.7431674155,0.009584966254794436,4.577997431674155
2021-01-13,485.50386382664874,554784.1474990845,555269.6513629111,-0.004535842541155577,4.552696513629111
2021-01-14,485.50386382664874,557222.4879379272,557707.9918017539,0.004391272659793,4.577079918017539
2021-01-15,485.50386382664874,546197.2630233765,546682.7668872031,-0.019768812849412898,4.466827668872031
2021-01-19,485.50386382664874,549805.4638748169,550290.9677386435,0.006600173025364198,4.502909677386435
2021-01-20,485.50386382664874,548467.1595840454,548952.663447872,-0.002431993925452014,4.489526634478721
2021-01-21,485.50386382664874,545888.7066879272,546374.2105517539,-0.004697040506049022,4.463742105517539
2021-01-22,485.50386382664874,544869.8206100464,545355.324473873,-0.0018648136354239009,4.45355324473873
2021-01-25,485.50386382664874,543223.6441879272,543709.1480517539,-0.0030185391949868468,4.437091480517538
2021-01-26,485.50386382664874,542278.8967666626,542764.4006304892,-0.0017375970675680419,4.4276440063048925
2021-01-27,485.50386382664874,525565.6405334473,526051.1443972739,-0.03079283794921106,4.260511443972739
2021-01-28,485.50386382664874,528702.4628677368,529187.9667315634,0.0059629607647437854,4.2918796673156345
2021-01-29,485.50386382664874,516508.18285369873,516993.68671752536,-0.023043381143667885,4.169936867175253
2021-02-01,487.7570663299193,525759.0971679688,526246.8542342987,0.017898028069787797,4.262468542342987
2021-02-02,487.7570663299193,540191.5659103394,540679.3229766693,0.02742528269051636,4.406793229766693
2021-02-03,487.7570663299193,539165.1543273926,539652.9113937225,-0.0018983740256534043,4.396529113937225
2021-02-04,487.7570663299193,543053.6100158691,543541.3670821991,0.00720547523487669,4.4354136708219905
2021-02-05,487.7570663299193,544523.1602020264,545010.9172683563,0.002703658406067566,4.450109172683563
2021-02-08,487.7570663299193,556709.0839996338,557196.8410659637,0.02235904531726507,4.571968410659637
2021-02-09,487.7570663299193,552820.1340255737,553307.8910919037,-0.006979490347827855,4.533078910919037
2021-02-10,487.7570663299193,551167.18409729,551654.94116362,-0.0029873962668809373,4.5165494116362
2021-02-11,487.7570663299193,550462.3518600464,550950.1089263763,-0.0012776686741116094,4.509501089263764
2021-02-12,487.7570663299193,557042.0732650757,557529.8303314056,0.011942499508442062,4.575298303314057
2021-02-16,487.7570663299193,561602.6760101318,562090.4330764618,0.008180015663637574,4.620904330764618
2021-02-17,487.7570663299193,560690.5121917725,561178.2692581024,-0.001622806161931778,4.611782692581024
2021-02-18,487.7570663299193,554444.91771698,554932.6747833099,-0.01112943037343439,4.549326747833099
2021-02-19,487.7570663299193,560615.9274215698,561103.6844878998,0.011120285369751404,4.611036844878997
2021-02-22,487.7570663299193,562084.4690856934,562572.2261520233,0.0026172376063862135,4.625722261520233
2021-02-23,487.7570663299193,564290.1245574951,564777.8816238251,0.003920661862190311,4.647778816238251
2021-02-24,487.7570663299193,579630.2228317261,580117.979898056,0.02716129433065917,4.80117979898056
2021-02-25,487.7570663299193,563803.816444397,564291.5735107269,-0.027281358164610414,4.642915735107269
2021-02-26,487.7570663299193,557559.792678833,558047.549745163,-0.011065243676627867,4.580475497451629
2021-03-01,249.49568739006372,576353.524898529,576603.0205859191,0.033250698527804046,4.766030205859192
2021-03-02,249.49568739006372,573853.3917655945,574102.8874529846,-0.004335969538269202,4.741028874529846
2021-03-03,249.49568739006372,580597.0386619568,580846.5343493469,0.011746408254939444,4.808465343493469
2021-03-04,249.49568739006372,581269.3231468201,581518.8188342102,0.00115742187498169,4.815188188342102
2021-03-05,249.49568739006372,591309.0108413696,591558.5065287597,0.017264596380004438,4.915585065287598
2021-03-08,249.49568739006372,600614.9642372131,600864.4599246032,0.015731247701010087,5.008644599246033
2021-03-09,249.49568739006372,591708.7592926025,591958.2549799926,-0.014822319405824347,4.919582549799927
2021-03-10,249.49568739006372,599642.9007949829,599892.396482373,0.013403211181924446,4.99892396482373
2021-03-11,249.49568739006372,595011.7837638855,595261.2794512756,-0.007719912868129675,4.952612794512756
2021-03-12,249.49568739006372,603489.9226036072,603739.4182909973,0.014242718504279273,5.037394182909972
2021-03-15,249.49568739006372,597757.1148910522,598006.6105784423,-0.00949550010960487,4.980066105784424
2021-03-16,249.49568739006372,589845.7126808167,590095.2083682067,-0.013229623335740404,4.900952083682068
2021-03-17,249.49568739006372,596054.0238113403,596303.5194987304,0.010520863485218968,4.963035194987304
2021-03-18,249.49568739006372,588817.3160133362,589066.8117007263,-0.012135946814614718,4.890668117007262
2021-03-19,249.49568739006372,582838.2427711487,583087.7384585388,-0.010150076567588262,4.830877384585388
2021-03-22,249.49568739006372,577986.4647941589,578235.960481549,-0.008320836911810181,4.782359604815491
2021-03-23,249.49568739006372,565604.9302406311,565854.4259280212,-0.02141259866165468,4.658544259280212
2021-03-24,249.49568739006372,566357.246383667,566606.7420710571,0.0013295224152432006,4.666067420710571
2021-03-25,249.49568739006372,573265.0443305969,573514.540017987,0.012191520915689313,4.73514540017987
2021-03-26,249.49568739006372,580719.6650772095,580969.1607645996,0.01299813732077082,4.809691607645996
2021-03-29,249.49568739006372,575728.7407569885,575978.2364443786,-0.008590687178046563,4.759782364443786
2021-03-30,249.49568739006372,580578.3928871155,580827.8885745056,0.008419853083451168,4.808278885745056
2021-03-31,249.49568739006372,574934.6387901306,575184.1344775207,-0.009716740893478848,4.751841344775207
2021-04-01,141.2104748446443,581768.3263778687,581909.5368527133,0.011692607587832304,4.819095368527133
2021-04-05,141.2104748446443,580041.1760101318,580182.3864849765,-0.002968073658112247,4.801823864849765
2021-04-06,141.2104748446443,579169.0051422119,579310.2156170566,-0.0015032701582065044,4.793102156170566
2021-04-07,141.2104748446443,580460.9553375244,580602.1658123691,0.0022301526202785915,4.806021658123691
2021-04-08,141.2104748446443,579663.0541381836,579804.2646130283,-0.001374264937893277,4.798042646130282
2021-04-09,141.2104748446443,581590.0485992432,581731.2590740878,0.0033235258494446196,4.817312590740879
2021-04-12,141.2104748446443,579362.5313644409,579503.7418392856,-0.003829117311570429,4.795037418392856
2021-04-13,141.2104748446443,575782.7834701538,575923.9939449985,-0.006177264503806956,4.7592399394499845
2021-04-14,141.2104748446443,584136.4881820679,584277.6986569125,0.014504873559256337,4.842776986569126
2021-04-15,141.2104748446443,581469.4012527466,581610.6117275913,-0.004564759078520608,4.816106117275913
2021-04-16,141.2104748446443,580879.9110336304,581021.121508475,-0.0010135479085658927,4.810211215084751
2021-04-19,141.2104748446443,581758.9939804077,581900.2044552524,0.001512996540461442,4.819002044552524
2021-04-20,141.2104748446443,566021.0720062256,566162.2824810703,-0.027045740581781108,4.661622824810703
2021-04-21,141.2104748446443,575129.081954956,575270.2924298007,0.016087277854004656,4.752702924298007
2021-04-22,141.2104748446443,568435.0051498413,568576.215624686,-0.011636402736599827,4.685762156246859
2021-04-23,141.2104748446443,576757.9323577881,576899.1428326328,0.014638190939454843,4.768991428326328
2021-04-26,141.2104748446443,578963.4106369019,579104.6211117465,0.0038229876166648857,4.791046211117465
2021-04-27,141.2104748446443,582607.7934875488,582749.0039623935,0.006293133775466364,4.827490039623935
2021-04-28,141.2104748446443,587949.6719818115,588090.8824566562,0.009166688330551676,4.880908824566562
2021-04-29,141.2104748446443,593560.2698516846,593701.4803265292,0.009540358535122362,4.937014803265292
2021-04-30,141.2104748446443,583735.6941947937,583876.9046696384,-0.01654800599703321,4.838769046696384
2021-05-03,488.9407180298949,589759.2163696289,590248.1570876588,0.010911978821332768,4.902481570876588
2021-05-04,488.9407180298949,590021.6452178955,590510.5859359254,0.00044460765377296596,4.905105859359254
2021-05-05,488.9407180298949,601260.2934913635,601749.2342093934,0.019032086030524642,5.0174923420939335
2021-05-06,488.9407180298949,607988.4399414062,608477.3806594361,0.011180980494113202,5.084773806594361
2021-05-07,488.9407180298949,614422.2634887695,614911.2042067994,0.010573644562416717,5.149112042067994
2021-05-10,488.9407180298949,611084.6469612122,611573.587679242,-0.005427802428584316,5.11573587679242
2021-05-11,488.9407180298949,599556.9621734619,600045.9028914918,-0.01884921948885121,5.000459028914918
2021-05-12,488.9407180298949,593472.3805885315,593961.3213065614,-0.010140193534544872,4.939613213065614
2021-05-13,488.9407180298949,598049.4788589478,598538.4195769776,0.007706054428507025,4.985384195769776
2021-05-14,488.9407180298949,611562.3449516296,612051.2856696595,0.022576438956470435,5.120512856696595
2021-05-17,488.9407180298949,616938.8884849548,617427.8292029847,0.008784465712611933,5.174278292029847
2021-05-18,488.9407180298949,606727.2811012268,607216.2218192567,-0.016538949008679804,5.072162218192567
2021-05-19,488.9407180298949,600042.1304550171,600531.071173047,-0.011009506014481252,5.00531071173047
2021-05-20,488.9407180298949,600818.1613273621,601307.1020453919,0.0012922410006681595,5.0130710204539195
2021-05-21,488.9407180298949,605538.542755127,606027.4834731568,0.007850200690642462,5.060274834731568
2021-05-24,488.9407180298949,611466.603969574,611955.5446876038,0.009781835603351219,5.1195554468760385
2021-05-25,488.9407180298949,604198.3859062195,604687.3266242493,-0.011877036046899159,5.0468732662424935
2021-05-26,488.9407180298949,608828.0130882263,609316.9538062562,0.007656233193859663,5.093169538062562
2021-05-27,488.9407180298949,614433.9482841492,614922.889002179,0.00920035978139766,5.14922889002179
2021-05-28,488.9407180298949,614513.0439834595,615001.9847014893,0.00012862702092397704,5.150019847014893
2021-06-01,763.0774873710111,625260.6625175476,626023.7400049187,0.017921495503431695,5.260237400049187
2021-06-02,763.0774873710111,626323.7163925171,627086.7938798881,0.0016981047315571818,5.270867938798881
2021-06-03,763.0774873710111,629680.6043243408,630443.6818117119,0.005353147227123323,5.304436818117119
2021-06-04,763.0774873710111,631087.4192085266,631850.4966958977,0.0022314679721160413,5.318504966958977
2021-06-07,763.0774873710111,628466.6103782654,629229.6878656364,-0.004147830608610903,5.292296878656364
